scores
-0.7279453277587891
-0.4927414059638977
-0.43746262788772583
-0.2526322901248932
-0.12429922819137573
-0.3678748607635498
-0.5092862248420715
-0.48678719997406006
-1.1617926359176636
0.030330177396535873
-0.45134061574935913
-0.494318425655365
-0.26120567321777344
-0.3916235864162445
-0.737325131893158
-0.13968195021152496
-0.5338771939277649
-0.6481592059135437
-0.2456068992614746
-0.8575991988182068
-0.8236337304115295
-0.2538885474205017
-0.6379302144050598
-0.7669686079025269
-0.6392293572425842
-0.6490152478218079
-1.021510362625122
-0.5895406603813171
-0.6602274775505066
-0.3393162488937378
-0.7486465573310852
-0.4480515122413635
-0.4822060465812683
-0.732771635055542
-0.594033420085907
-0.3928510844707489
-0.21862971782684326
-0.3362552523612976
-0.3013419508934021
-0.4218584895133972
-0.3676874339580536
-0.13077032566070557
-0.2836335301399231
-0.805257260799408
-0.48896753787994385
-0.096321702003479
-0.3652510344982147
-0.6248095631599426
-0.6619240641593933
-0.6213540434837341
-0.09476178884506226
-0.8277498483657837
-0.9534217715263367
-0.1650703251361847
-0.5133392810821533
-0.5480161905288696
-0.26561519503593445
-0.1709335744380951
-0.7856103181838989
-0.46192172169685364
-0.23733077943325043
-0.3372933268547058
-0.6318490505218506
-0.41911983489990234
-0.5412754416465759
-0.6801164746284485
-0.4335450530052185
-0.4340863525867462
-0.4788605272769928
-0.3677251636981964
-0.5569598078727722
-0.3921855092048645
-1.077355146408081
-0.13568934798240662
-0.7539910674095154
-0.16936323046684265
-0.20933690667152405
-0.7637743353843689
-0.9624330997467041
-0.8386431336402893
-0.21060964465141296
-0.7417964935302734
-0.4759683609008789
-0.6018660068511963
-0.41437286138534546
-0.3849892020225525
-0.36271101236343384
-0.43763914704322815
-0.39883607625961304
-0.6576436161994934
-0.8641863465309143
-0.1362888514995575
-0.8246771097183228
-0.6720408797264099
-0.5740307569503784
-0.887111485004425
-0.4223921298980713
-0.8704155087471008
-0.540087878704071
-0.29494431614875793
0.11961929500102997
-0.6327919363975525
-0.32933905720710754
-0.7265233993530273
-0.6446186304092407
-0.1974753439426422
-0.1631147265434265
-0.6875981688499451
-0.6821854710578918
-0.31494560837745667
-0.7096893191337585
-0.523864209651947
-0.2947418689727783
-0.41762763261795044
-0.5486830472946167
-0.5476304888725281
-0.5366745591163635
-0.325869619846344
-0.19003644585609436
-0.5709626078605652
-0.5307654738426208
-0.436766654253006
-0.43889421224594116
-0.29564368724823
-0.32114845514297485
-0.24443672597408295
-0.34743812680244446
-0.46431928873062134
-0.44612252712249756
-0.8814519643783569
-0.3325817286968231
-0.5470946431159973
-0.7685607075691223
-0.14263081550598145
-0.42892780900001526
-0.7634255290031433
-0.49836474657058716
-0.38243111968040466
-0.47979849576950073
-0.8484365940093994
-0.42971140146255493
-0.8056472539901733
-0.45313018560409546
-0.6782116293907166
-0.4730658531188965
0.14863640069961548
-0.34801045060157776
-0.6901584267616272
-0.3546537756919861
-0.4284716844558716
-0.6694045662879944
-0.44812506437301636
-0.5745968222618103
-0.4578389823436737
-0.4602869749069214
-0.5200886726379395
-0.5324388742446899
-0.44002604484558105
-0.13660919666290283
-0.26980361342430115
-0.5464879870414734
-1.0182920694351196
-0.5548725724220276
-0.22076675295829773
-0.5232865214347839
-0.5526960492134094
-0.21075981855392456
-0.6575525999069214
-0.4140757918357849
-0.703790545463562
-0.5593599677085876
-0.5962417721748352
-0.43645408749580383
-0.3259453773498535
-0.5180023908615112
-0.22829516232013702
-0.5629964470863342
-0.6530564427375793
-1.3191850185394287
-0.5727605223655701
-0.41012638807296753
-0.9126605987548828
-0.7496584057807922
-0.47694796323776245
-0.6236695647239685
-0.7311360239982605
-0.31978386640548706
-0.5222073793411255
-0.7279730439186096
-0.5280501246452332
-0.3551974594593048
-0.4308212697505951
-0.3183605670928955
-0.2909180223941803
-0.28798386454582214
-0.7953299880027771
-0.2405000925064087
-0.589170515537262
-0.6348291039466858
-0.9880002737045288
-0.5783221125602722
-0.7381550669670105
-0.7220882773399353
-0.5856552720069885
-0.4835380017757416
-0.5746262669563293
-1.1629940271377563
-0.6760591268539429
-0.538240373134613
-0.461832195520401
-0.23464500904083252
-0.5486832857131958
-0.42248091101646423
-0.6033145785331726
-0.4352003335952759
-0.46712571382522583
-0.49951988458633423
-0.599520742893219
-0.6049177050590515
-0.6501826643943787
-0.34375709295272827
-0.611096203327179
-0.3182902932167053
-0.5668787956237793
-0.23196589946746826
-0.1669791340827942
-0.30562829971313477
-0.38263487815856934
-0.33598077297210693
-0.6030054092407227
-0.5768957734107971
-0.3612048625946045
-0.5364407300949097
-0.4500730335712433
-0.34146207571029663
-0.2371649444103241
-0.5873520374298096
-0.9054175019264221
-0.25380057096481323
-0.354775607585907
-0.4239223897457123
-0.2723982334136963
-0.9564778208732605
-0.8588830232620239
-0.48007768392562866
-0.4464094340801239
-0.5899228453636169
-0.3192334771156311
-0.43449094891548157
-0.5907882452011108
-0.08440545201301575
-0.4685363173484802
-0.9152171611785889
-0.7355246543884277
-0.34121042490005493
-0.5672456622123718
-0.6076182126998901
-0.49435561895370483
-0.3888038992881775
-0.5737265348434448
-0.3572074770927429
-0.763992965221405
-0.23970343172550201
-0.09617868065834045
-0.45020416378974915
-0.5196662545204163
-0.013276491314172745
-0.31043291091918945
-0.6508887410163879
-0.5686770677566528
-0.09152352809906006
-0.15994125604629517
-0.47079646587371826
-0.8010309338569641
-0.34380829334259033
-0.2611179053783417
-0.43854981660842896
-0.5206578969955444
-0.5786139965057373
-0.5306196808815002
-0.18736054003238678
-1.1252009868621826
-0.3493051528930664
-0.5112295150756836
-0.6585379242897034
-0.3828244209289551
-0.6585261225700378
-0.4706805944442749
-0.634962260723114
-0.39935851097106934
-0.8396177291870117
-0.4351716637611389
-0.40449559688568115
-0.63902747631073
-0.6063683032989502
-0.3393411934375763
-0.5244306921958923
-0.18158623576164246
-0.26606059074401855
-0.3538391590118408
-0.6649767756462097
-0.9659536480903625
-0.7436230778694153
-0.3988596200942993
-0.5181337594985962
-0.32448863983154297
-0.4040670394897461
-0.35680660605430603
-0.6437609791755676
-0.15526117384433746
0.13861852884292603
-0.4391711950302124
-0.46541038155555725
-0.6539188027381897
-0.4310022294521332
-0.7050631642341614
-0.5705457329750061
-0.34449684619903564
-0.27872806787490845
-0.7148277759552002
-0.6432702541351318
-0.32226523756980896
-0.5441001057624817
-0.7364689707756042
-0.243360698223114
-0.5720618367195129
-0.4553225040435791
-0.6136172413825989
-0.3868550956249237
-0.6008618474006653
-0.3342941105365753
-0.32741183042526245
-0.43961018323898315
-0.6493134498596191
-0.8204098343849182
-0.9653420448303223
-0.5411080718040466
-0.25354090332984924
-0.20174792408943176
-0.3867781460285187
-0.3170185983181
-0.3802967667579651
-0.30229175090789795
-0.26257118582725525
-0.21160894632339478
-0.7268575429916382
-0.6617590188980103
-0.7325959801673889
-0.4669675827026367
-0.8246601223945618
-0.9285283088684082
-0.31243130564689636
0.16303688287734985
-1.002734899520874
-0.2277563214302063
-0.43255358934402466
-0.7875383496284485
-0.9146409630775452
-0.5912947058677673
-0.42963913083076477
-0.37189292907714844
-0.5729825496673584
-0.346503883600235
-0.3928910493850708
-0.41252708435058594
-0.6321784853935242
-0.45578381419181824
-0.6935738921165466
-0.7075162529945374
-0.566302478313446
-0.15655991435050964
-0.3873887360095978
-0.47472962737083435
-0.33694612979888916
-0.30150264501571655
-0.6930447816848755
-0.5664418339729309
-0.49104318022727966
-0.8948597311973572
