precision,recall,f1,hashcode
0.881985486,0.884158373,0.883070588,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.899298251,0.879841387,0.889463425,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869630873,0.879904032,0.874737322,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.896862447,0.881023705,0.888872504,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881440759,0.879465759,0.880452156,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.800351024,0.862301946,0.8301723,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.919968784,0.90088892,0.910328865,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889408827,0.866322815,0.877714038,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876586616,0.892650723,0.884545743,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.850381851,0.888583481,0.869063079,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873825431,0.878457248,0.87613529,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861472726,0.872194171,0.866800308,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865148962,0.86160171,0.86337173,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880387783,0.875243843,0.877808273,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880835891,0.873756945,0.877282083,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.918125033,0.923359513,0.920734823,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.98133862,0.921408594,0.950429857,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885764897,0.876286805,0.88100034,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.922710419,0.883246064,0.902547002,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.825201035,0.843409002,0.834205627,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879256248,0.860908508,0.86998564,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882398367,0.87694943,0.879665434,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847206175,0.850442529,0.848821223,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.90491122,0.866153181,0.885108113,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887135446,0.866825342,0.876862764,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865680695,0.868890882,0.867282808,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893678963,0.887966394,0.890813529,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.905611992,0.84863162,0.876196384,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852615416,0.859423816,0.856006086,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882463455,0.875986993,0.879213274,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.905339241,0.866027057,0.885246873,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.904172063,0.873627424,0.888637304,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.86242801,0.856415689,0.859411299,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.905339241,0.866027057,0.885246873,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879260778,0.883005559,0.881129146,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887806654,0.875400305,0.881559849,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.867088318,0.891865611,0.879302502,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87807858,0.894864023,0.886391878,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.90301019,0.880814791,0.891774416,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888272166,0.890046,0.889158189,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873515904,0.888888359,0.881135166,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883801162,0.875956595,0.879861414,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.867284358,0.894090772,0.880483508,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885585964,0.898845434,0.892166376,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.905396581,0.891656816,0.898474157,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877158284,0.884132624,0.880631626,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884962022,0.889190435,0.887071133,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897418201,0.867645979,0.882280946,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866902351,0.880563021,0.87367928,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877389848,0.863246381,0.870260656,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.917152703,0.892847598,0.904836953,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871198893,0.879468799,0.875314355,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85782063,0.861205816,0.859509885,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85967207,0.873902798,0.866729021,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.838903487,0.861476302,0.850040019,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.923692763,0.88885057,0.905936778,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.90057689,0.880861819,0.890610278,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.886164725,0.865638375,0.875781238,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.891302049,0.865139186,0.87802577,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863361418,0.861649275,0.862504482,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852275848,0.849231184,0.850750744,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.867811382,0.865966678,0.866888046,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887817681,0.902037621,0.894871235,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893379807,0.870946884,0.882020712,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.886728048,0.866460979,0.876477361,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879865408,0.885371864,0.882610023,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.844636083,0.860624552,0.852555335,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876376927,0.878255308,0.877315104,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888057113,0.880580425,0.884302974,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89137888,0.881133616,0.886226654,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887798965,0.870303392,0.878964126,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.898627341,0.884787977,0.891653955,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.891024172,0.875440717,0.883163691,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.912240148,0.894853354,0.903463066,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884211361,0.857955396,0.870885491,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884232163,0.848052323,0.86576438,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889984667,0.867687821,0.878694773,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.823473096,0.845199645,0.834194899,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.834295332,0.837532282,0.835910678,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847930789,0.848665655,0.848298073,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.816711783,0.837592781,0.827020526,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.849299133,0.860373139,0.854800284,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873545945,0.863481998,0.868484795,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.84125793,0.866889715,0.853881538,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89174068,0.873889685,0.882724941,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889255464,0.861053526,0.874927282,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882784307,0.871660352,0.877187133,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890014172,0.870453537,0.880125105,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882319152,0.865602553,0.873880923,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890860319,0.876670659,0.883708537,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.913366139,0.877372384,0.895007491,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.895985484,0.870693564,0.883158445,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890682518,0.865035057,0.87767154,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.86641258,0.865850508,0.866131425,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864846349,0.857798219,0.861307859,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877798796,0.857113838,0.867333055,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865287364,0.859735906,0.862502694,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863667369,0.855459452,0.8595438,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890487611,0.882888973,0.88667202,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8702389,0.848464429,0.85921371,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847990274,0.875515163,0.861532927,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897462487,0.895398378,0.8964293,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.902654827,0.898639977,0.900642931,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89263314,0.858946979,0.875466108,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892460763,0.853616238,0.872606397,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883198738,0.859614193,0.871246934,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878032863,0.879527688,0.878779709,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.922852099,0.88016361,0.901002467,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.90071249,0.867127895,0.883601189,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.898766994,0.858990669,0.878428757,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872583151,0.861486375,0.866999269,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878328383,0.866647422,0.872448802,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.919510543,0.884801686,0.901822329,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873249173,0.856155336,0.864617765,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881271899,0.893013477,0.887103856,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.886532426,0.894123435,0.890311718,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.855771482,0.874181807,0.864878714,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.854739547,0.847269833,0.850988209,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893784642,0.878575265,0.886114776,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879604995,0.867292285,0.873405278,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871858358,0.868517339,0.8701846,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861804366,0.856041431,0.858913183,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876750827,0.866880059,0.871787488,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.854679823,0.854709506,0.854694664,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.900426924,0.872583151,0.886286438,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.894596457,0.873192906,0.883765101,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.898251116,0.866432607,0.882054985,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868689537,0.861197412,0.864927173,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887093127,0.863393903,0.875083089,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852706313,0.858441532,0.855564356,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.952882349,0.888931155,0.919796467,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885966778,0.871490598,0.878669083,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870764256,0.875563741,0.873157442,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873195887,0.856925428,0.864984155,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878619313,0.864637673,0.871572375,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.894643664,0.870836675,0.882579684,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888932943,0.8647452,0.876672268,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866429567,0.858201623,0.862295985,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.855014801,0.8568874,0.855950117,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87913394,0.874185145,0.876652598,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877038121,0.855880439,0.866330206,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873785734,0.865315378,0.869529903,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89202106,0.867482901,0.879580855,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863184929,0.846780419,0.854903996,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889579833,0.8561939,0.872567594,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870251715,0.864257395,0.867244244,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.896917701,0.870067298,0.883288503,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862892628,0.851555109,0.857186377,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893161774,0.865228176,0.878973067,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884977639,0.867296696,0.876048028,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879627168,0.863008738,0.871238708,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862817705,0.845614612,0.854129553,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.848664284,0.851386666,0.85002327,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890639007,0.871294856,0.880860806,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.902763128,0.875668883,0.889009595,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857573032,0.858905613,0.858238816,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85282892,0.868625522,0.860654712,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.922093689,0.91051811,0.916269302,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852453649,0.868915498,0.860605896,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.836812258,0.857116342,0.846842587,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883157015,0.886256099,0.884703815,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8574301,0.870020211,0.86367923,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866362929,0.879869461,0.873063982,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857128024,0.871602952,0.8643049,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871980667,0.884908676,0.878397107,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.891516387,0.877986312,0.884699643,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.86373204,0.868797421,0.86625737,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882159472,0.884763122,0.88345933,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868077517,0.883697927,0.875818014,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.84745574,0.876833737,0.861894488,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.858492672,0.859483957,0.858988047,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.828987241,0.856816173,0.84267199,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884427845,0.861724436,0.8729285,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890071511,0.894057572,0.892060041,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88874191,0.849539161,0.868698478,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878621697,0.857334077,0.867847383,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888450623,0.863629222,0.875864089,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857322931,0.850570619,0.853933394,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865828454,0.858332634,0.862064242,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.821307182,0.845198512,0.833081603,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.853764176,0.851042211,0.852401078,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88120681,0.86307162,0.872044921,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.848547161,0.857609451,0.853054225,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864062071,0.860527277,0.862291038,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893234968,0.87092346,0.88193804,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860221207,0.85429436,0.857247531,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893529236,0.877863228,0.885626972,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870798767,0.86937964,0.870088696,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.850832701,0.854319155,0.852572441,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871914148,0.850775242,0.861214995,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872952044,0.847441971,0.860007882,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.845768094,0.846084297,0.845926225,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885151923,0.862254143,0.873553038,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.91683042,0.888574481,0.902481318,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883296072,0.874886513,0.879071176,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882530928,0.865226924,0.873793185,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.919461131,0.875952601,0.897179663,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.906589389,0.879059434,0.892612159,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.851764619,0.863308191,0.857497513,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.902310371,0.861516774,0.881441832,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.896374106,0.870301843,0.883145571,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888147473,0.873680711,0.880854666,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871250927,0.86823535,0.869740546,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88110733,0.858219266,0.869512677,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883541644,0.881316066,0.882427394,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877243638,0.873025298,0.875129402,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.910790801,0.869969189,0.889912069,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.906605542,0.86752665,0.886635661,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878827214,0.870244384,0.874514759,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881267667,0.874486327,0.877863884,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878962517,0.872777522,0.875859141,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890575886,0.865481377,0.87784934,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.859267116,0.861941099,0.860602081,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865819514,0.855380237,0.860568166,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889310002,0.860486329,0.87466073,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879776716,0.879297316,0.879536986,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873732924,0.855724096,0.864634752,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.835470378,0.857370436,0.846278727,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.838467121,0.8609097,0.849540234,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87324518,0.878633022,0.875930786,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.915770829,0.880459309,0.897768021,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.91780293,0.888556302,0.902942836,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883121431,0.848778367,0.865609407,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.920000434,0.902545631,0.911189437,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.928302407,0.896910846,0.912336648,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.984328985,0.915500402,0.948667884,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878762722,0.868697166,0.873700976,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878591597,0.885970116,0.882265449,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887230992,0.881488144,0.88435024,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876573205,0.861712575,0.869079411,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89683944,0.884028375,0.890387833,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882561862,0.880227685,0.881393313,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871216476,0.853803515,0.862422109,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875280321,0.872483492,0.873879671,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863586068,0.8697685,0.866666257,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.81107688,0.863081157,0.836271346,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.856909931,0.872256458,0.864515126,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857873678,0.873830199,0.865778446,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.827766538,0.854907513,0.841118157,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.83256346,0.856863379,0.844538629,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.840882182,0.859262884,0.849973202,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.836132228,0.845202327,0.840642869,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866677821,0.846168697,0.856300473,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.850041926,0.852132082,0.851085782,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.854355931,0.878256023,0.8661412,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879599333,0.866448581,0.872974396,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.849173546,0.867434263,0.858206809,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.813985467,0.861057818,0.83686024,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.853821456,0.854628205,0.854224682,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861703992,0.858198106,0.859947503,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857640862,0.850976825,0.85429579,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.823428929,0.851502657,0.837230504,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882002234,0.868193388,0.875043333,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872166634,0.879872859,0.876002789,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866004646,0.875573039,0.870762587,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.949233055,0.875112653,0.910667121,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.867712438,0.86262238,0.865159929,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866388381,0.852466702,0.859371126,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879175186,0.877804101,0.878489137,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.904689848,0.859393001,0.881459832,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.970371723,0.904520988,0.936289966,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.856206894,0.865105331,0.860633075,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875124454,0.865221262,0.870144665,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
